Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","2.11","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","144","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","12977.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","12.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","11.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","13.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","36.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","35.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","37.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","422","Lebanon","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","0.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","422","Lebanon","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","422","Lebanon","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","0.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","422","Lebanon","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","422","Lebanon","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","422","Lebanon","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","0.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","422","Lebanon","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","-1.49","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","422","Lebanon","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/pc/d","47","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2021","2021","%","1.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","422","Lebanon","6132","Value","210260","Number of children under 5 years affected by wasting (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","7.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","422","Lebanon","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","8.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","422","Lebanon","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","422","Lebanon","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1827","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2363","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.32","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.83","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","85","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","2295.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","46","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","32.8","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","33","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","32.7","A","Official figure","Official estimate integrated with FAO data"
